t,gsfc_id,is_succeed,is_dropped,src_vsg,dst_vsg,vnf_sequence,satellite_path,processed_satellite_path,hop_count,propagation_delay_ms,processing_delay_ms,queueing_delay_ms,transmission_delay_ms,e2e_delay_ms
16,33,False,False,7,8,"['1', '2', '1', '1', '2']","[[33, ('src', 'vnf1')], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [44, 'dst']]","[[33, ('src', 'vnf1')], [43, 'vnf2']]",0,35.410088171286795,2,4,2,43.410088171286795
16,34,False,False,2,4,"['1', '1', '2', '2', '2']","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [53, None], [52, None], [63, 'dst']]","[[41, 'src'], [42, None], [43, None], [54, 'vnf1']]",0,32.39177307529307,1,4,3,40.39177307529307
16,35,False,False,3,9,"['1', '2', '1', '2', '1']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [64, None], [63, None], [62, None], [61, None], [60, 'dst']]","[[54, ('src', 'vnf1')]]",0,15.756364827729081,1,5,1,22.75636482772908
16,36,False,False,3,4,"['2', '1', '1', '2', '2']","[[52, 'src'], [41, None], [42, None], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, None], [53, None], [52, None], [63, 'dst']]","[[52, 'src'], [41, None], [42, None], [43, 'vnf2']]",0,17.01676699248926,1,3,3,24.01676699248926
16,37,False,False,1,8,"['1', '2', '1', '1', '2']","[[31, 'src'], [20, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [30, None], [29, None], [28, None], [39, None], [40, None], [41, None], [42, None], [43, None], [33, None], [44, 'dst']]","[[31, 'src'], [20, None], [9, None], [8, None]]",0,18.472768736857667,0,1,4,23.472768736857667
16,38,False,False,3,4,"['1', '2', '1', '2', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[54, ('src', 'vnf1')]]",0,0,1,5,0,6
16,39,False,False,0,1,"['2', '2', '2', '2', '2']","[[20, 'src'], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[20, 'src'], [21, None], [32, 'vnf2'], [32, 'vnf2']]",0,29.389183165428058,2,1,2,34.38918316542806
16,40,False,False,11,14,"['1', '1', '1', '2', '1']","[[25, 'src'], [26, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [65, None], [55, None], [56, None], [57, None], [58, 'dst']]","[[25, 'src'], [26, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [30, None], [31, None]]",0,89.21367142980576,3,0,7,99.21367142980576
16,41,False,False,13,14,"['1', '1', '2', '1', '2']","[[45, 'src'], [44, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, None], [34, None], [35, None], [46, None], [57, 'dst']]","[[45, 'src'], [44, None]]",0,39.30744668711542,0,2,2,43.30744668711542
16,42,False,False,1,3,"['1', '2', '2', '2', '1']","[[31, 'src'], [20, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [62, None], [51, None], [52, 'dst']]","[[31, 'src'], [20, None], [9, None]]",0,6.749182537755299,0,1,2,9.7491825377553
16,43,False,False,9,6,"['2', '2', '2', '2', '1']","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [19, None], [30, None], [31, None], [32, None], [22, 'dst']]","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2']]",0,23.853168447619847,2,0,1,26.853168447619847
16,44,False,False,7,14,"['2', '2', '1', '2', '1']","[[38, 'src'], [39, None], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [65, None], [55, None], [56, None], [57, 'dst']]","[[38, 'src'], [39, None], [40, None], [41, None], [42, None]]",0,63.13942530019463,0,2,5,70.13942530019463
16,45,False,False,10,9,"['2', '2', '1', '1', '2']","[[3, ('src', 'vnf2')], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [0, None], [11, None], [0, None], [1, None], [2, None], [3, None], [4, None], [5, None], [60, 'dst']]","[[3, ('src', 'vnf2')], [3, 'vnf2'], [4, None], [5, None], [6, None]]",0,46.50401705263063,2,1,3,52.50401705263063
16,46,False,False,9,5,"['2', '1', '1', '2', '2']","[[61, 'src'], [6, None], [7, None], [8, None], [9, None], [10, None], [0, 'vnf2'], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [20, None], [21, None], [11, 'dst']]","[[61, 'src'], [6, None], [7, None]]",0,38.90852204925031,0,1,2,41.90852204925031
16,47,False,False,4,0,"['1', '2', '2', '2', '1']","[[62, ('src', 'vnf1')], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, ('dst', 'vnf1')]]","[[62, ('src', 'vnf1')], [7, None], [8, None], [9, None], [10, None], [21, None]]",0,65.79794770764694,1,0,6,72.79794770764694
16,48,False,False,10,4,"['2', '1', '2', '1', '1']","[[3, ('src', 'vnf2')], [4, None], [5, None], [6, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [64, 'dst']]","[[3, ('src', 'vnf2')]]",0,0,1,1,0,2
16,49,False,False,9,8,"['2', '1', '2', '2', '2']","[[61, 'src'], [6, None], [7, None], [8, None], [9, None], [10, None], [0, 'vnf2'], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [22, None], [32, None], [31, None], [30, None], [29, None], [28, None], [39, None], [50, 'dst']]","[[61, 'src'], [6, None]]",0,21.555272208876513,0,0,1,22.555272208876513
16,50,False,False,0,12,"['1', '2', '1', '2', '1']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [6, None], [5, None], [4, None], [3, None], [4, None], [15, None], [26, None], [25, None], [24, None], [35, 'dst']]",[],0,0,0,1,0,1
17,0,True,False,0,12,"['2', '2', '2', '2', '1']","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [2, None], [3, None], [4, None], [15, None], [26, None], [25, None], [36, 'dst']]","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [2, None], [3, None], [4, None], [15, None], [26, None], [25, None], [36, 'dst']]",0,214.96214138244548,5,2,21,242.96214138244548
17,1,True,False,4,6,"['2', '2', '1', '1', '1']","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [19, None], [30, None], [29, None], [28, None], [27, 'dst']]","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [19, None], [30, None], [29, None], [28, None], [27, 'dst']]",0,178.0217699194895,5,1,18,202.0217699194895
17,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [63, None], [52, None], [53, 'dst']]","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None]]",0,190.26112592033618,4,5,16,215.26112592033618
17,3,True,False,12,9,"['2', '1', '1', '2', '1']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [63, None], [64, None], [65, None], [55, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [63, None], [64, None], [65, None], [55, 'dst']]",0,134.3591574473923,5,1,11,151.3591574473923
17,4,True,False,13,14,"['2', '1', '2', '2', '2']","[[48, ('src', 'vnf2')], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [36, None], [35, None], [46, None], [47, None], [48, None], [59, 'dst']]","[[48, ('src', 'vnf2')], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [36, None], [35, None], [46, None], [47, None], [48, None], [59, 'dst']]",0,180.8346444580325,5,1,17,203.8346444580325
17,5,True,False,2,4,"['1', '1', '1', '1', '2']","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [52, None], [53, None], [54, None], [65, 'dst']]",0,97.55667797080449,5,0,10,112.55667797080449
17,6,True,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, None], [23, None], [24, None], [23, None], [34, None], [35, None], [36, None], [47, 'dst']]","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, None], [23, None], [24, None], [23, None], [34, None], [35, None], [36, None], [47, 'dst']]",0,269.95361775951017,5,4,23,301.95361775951017
17,7,True,False,4,1,"['1', '1', '1', '2', '2']","[[62, ('src', 'vnf1')], [62, 'vnf1'], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[62, ('src', 'vnf1')], [62, 'vnf1'], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]",0,65.79794770764694,5,2,6,78.79794770764694
17,8,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [63, 'dst']]","[[33, ('src', 'vnf1')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2']]",0,51.166452999015874,5,12,3,71.16645299901587
17,9,False,False,13,9,"['1', '2', '2', '2', '1']","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [61, 'dst']]","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2']]",0,71.6992197624085,3,8,5,87.6992197624085
17,10,True,False,8,14,"['1', '2', '1', '2', '2']","[[50, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [48, None], [59, 'dst']]","[[50, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [48, None], [59, 'dst']]",0,172.500227115054,5,6,14,197.500227115054
17,11,True,False,7,4,"['2', '1', '1', '1', '2']","[[33, 'src'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[33, 'src'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [52, None], [53, None], [54, None], [65, 'dst']]",0,126.56444041573508,5,3,11,145.56444041573508
17,12,False,False,13,9,"['1', '1', '1', '1', '1']","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [52, None], [63, None], [62, None], [61, 'dst']]","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1']]",0,55.94285493467942,3,7,4,69.94285493467942
17,13,False,False,13,14,"['2', '2', '1', '1', '1']","[[48, ('src', 'vnf2')], [48, 'vnf2'], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [52, None], [63, None], [62, None], [61, None], [60, None], [59, None], [58, 'dst']]","[[48, ('src', 'vnf2')], [48, 'vnf2'], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [54, 'vnf1']]",0,64.66385122391678,4,6,5,79.66385122391678
17,14,False,False,8,4,"['2', '2', '1', '1', '2']","[[49, ('src', 'vnf2')], [49, 'vnf2'], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [51, None], [62, 'dst']]","[[49, ('src', 'vnf2')], [49, 'vnf2'], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [51, None]]",0,120.00855949245414,5,7,10,142.00855949245414
17,15,True,False,0,4,"['1', '2', '1', '1', '1']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [62, 'dst']]","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [62, 'dst']]",0,122.66708189990645,5,3,11,141.66708189990646
17,16,True,False,1,7,"['2', '2', '2', '2', '2']","[[32, ('src', 'vnf2')], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [31, None], [42, None], [41, None], [40, None], [39, 'dst']]","[[32, ('src', 'vnf2')], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [31, None], [42, None], [41, None], [40, None], [39, 'dst']]",0,46.084245646052786,5,4,5,60.084245646052786
17,17,False,False,6,8,"['1', '1', '2', '1', '2']","[[27, ('src', 'vnf1')], [27, 'vnf1'], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [30, None], [29, None], [28, None], [27, None], [26, None], [25, None], [24, None], [23, None], [22, None], [33, None], [44, 'dst']]","[[27, ('src', 'vnf1')], [27, 'vnf1'], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None]]",0,190.5105120224126,5,4,16,215.5105120224126
17,18,True,False,7,4,"['1', '1', '2', '1', '1']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, 'dst']]","[[33, ('src', 'vnf1')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, 'dst']]",0,69.69530622347557,5,4,6,84.69530622347557
17,19,True,False,9,5,"['1', '1', '1', '1', '2']","[[60, ('src', 'vnf1')], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [5, None], [4, None], [3, None], [2, None], [1, None], [0, ('dst', 'vnf2')]]","[[60, ('src', 'vnf1')], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [5, None], [4, None], [3, None], [2, None], [1, None], [0, ('dst', 'vnf2')]]",0,83.91864992960936,4,0,6,93.91864992960936
17,20,False,False,3,4,"['1', '2', '1', '2', '1']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [54, 'vnf1']]",0,47.269094483187246,3,9,3,62.269094483187246
17,21,False,False,6,2,"['1', '2', '1', '2', '2']","[[27, ('src', 'vnf1')], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [31, None], [42, 'dst']]","[[27, ('src', 'vnf1')], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1']]",0,120.00855949245413,3,5,10,138.00855949245414
17,22,False,False,5,3,"['1', '2', '1', '2', '2']","[[16, 'src'], [5, None], [6, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [43, None], [42, None], [53, 'dst']]","[[16, 'src'], [5, None], [6, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None]]",0,161.35297515768644,2,5,11,179.35297515768644
17,23,False,False,0,7,"['2', '1', '1', '2', '2']","[[21, 'src'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [31, None], [42, None], [41, None], [40, None], [39, 'dst']]","[[21, 'src'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1']]",0,72.6254990199886,2,4,6,84.6254990199886
17,24,True,False,14,9,"['2', '2', '1', '1', '1']","[[59, 'src'], [4, None], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [62, None], [61, None], [60, 'dst']]","[[59, 'src'], [4, None], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [62, None], [61, None], [60, 'dst']]",0,128.21891097640992,5,0,9,142.21891097640992
17,25,False,False,13,4,"['1', '1', '1', '1', '2']","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [52, None], [51, None], [62, 'dst']]","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1']]",0,55.94285493467942,1,5,4,65.94285493467942
17,26,True,False,12,4,"['2', '1', '2', '2', '2']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [52, None], [53, None], [64, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [52, None], [53, None], [64, 'dst']]",0,88.6908422072842,5,0,9,102.6908422072842
17,27,False,False,11,4,"['2', '1', '1', '1', '2']","[[23, ('src', 'vnf2')], [24, None], [25, None], [26, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [21, None], [20, None], [19, None], [18, None], [7, None], [8, None], [9, None], [10, None], [65, 'dst']]","[[23, ('src', 'vnf2')], [24, None], [25, None], [26, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [21, None], [20, None]]",0,135.2382628427978,5,3,11,154.2382628427978
17,28,False,False,1,3,"['2', '1', '2', '1', '1']","[[32, ('src', 'vnf2')], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [62, None], [51, None], [52, 'dst']]","[[32, ('src', 'vnf2')], [21, None], [10, None], [9, None], [8, None]]",0,48.14813790302216,1,5,4,58.14813790302216
17,29,False,False,12,4,"['2', '2', '1', '2', '2']","[[34, ('src', 'vnf2')], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, None], [53, None], [52, None], [51, None], [62, 'dst']]","[[34, ('src', 'vnf2')], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, None], [53, None], [52, None]]",0,71.69921976240849,5,3,5,84.69921976240849
17,30,False,False,6,14,"['1', '2', '2', '2', '2']","[[27, ('src', 'vnf1')], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [6, None], [5, None], [4, None], [15, None], [4, None], [59, 'dst']]","[[27, ('src', 'vnf1')], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None]]",0,78.8957901279237,5,3,6,92.8957901279237
17,31,False,False,1,14,"['2', '1', '2', '2', '2']","[[32, ('src', 'vnf2')], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [20, None], [9, None], [10, None], [0, None], [1, None], [2, None], [3, None], [58, 'dst']]","[[32, ('src', 'vnf2')], [21, None], [10, None], [9, None]]",0,45.145547993157145,1,5,3,54.145547993157145
17,32,False,False,8,9,"['2', '2', '1', '2', '2']","[[49, ('src', 'vnf2')], [49, 'vnf2'], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [39, None], [38, None], [37, None], [36, None], [35, None], [34, None], [33, None], [44, None], [45, None], [46, None], [47, None], [48, None], [49, None], [60, 'dst']]","[[49, ('src', 'vnf2')], [49, 'vnf2'], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1']]",0,78.89579012792372,3,5,6,92.89579012792372
17,33,False,False,7,8,"['1', '2', '1', '1', '2']","[[33, ('src', 'vnf1')], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [44, 'dst']]","[[33, ('src', 'vnf1')], [43, 'vnf2']]",0,35.410088171286795,2,5,2,44.410088171286795
17,34,False,False,2,4,"['1', '1', '2', '2', '2']","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [53, None], [52, None], [63, 'dst']]","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1']]",0,32.39177307529307,2,5,3,42.39177307529307
17,35,False,False,3,9,"['1', '2', '1', '2', '1']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [64, None], [63, None], [62, None], [61, None], [60, 'dst']]","[[54, ('src', 'vnf1')]]",0,15.756364827729081,1,6,1,23.75636482772908
17,36,False,False,3,4,"['2', '1', '1', '2', '2']","[[52, 'src'], [41, None], [42, None], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, None], [53, None], [52, None], [63, 'dst']]","[[52, 'src'], [41, None], [42, None], [43, 'vnf2']]",0,32.77313182021834,1,3,4,40.77313182021834
17,37,False,False,1,8,"['1', '2', '1', '1', '2']","[[31, 'src'], [20, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [30, None], [29, None], [28, None], [39, None], [40, None], [41, None], [42, None], [43, None], [33, None], [44, 'dst']]","[[31, 'src'], [20, None], [9, None], [8, None]]",0,18.472768736857667,0,2,4,24.472768736857667
17,38,False,False,3,4,"['1', '2', '1', '2', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[54, ('src', 'vnf1')]]",0,15.756364827729081,1,5,1,22.75636482772908
17,39,False,False,0,1,"['2', '2', '2', '2', '2']","[[20, 'src'], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[20, 'src'], [21, None], [32, 'vnf2'], [32, 'vnf2']]",0,29.389183165428058,2,2,2,35.38918316542806
