t,gsfc_id,is_succeed,is_dropped,src_vsg,dst_vsg,vnf_sequence,satellite_path,processed_satellite_path,hop_count,propagation_delay_ms,processing_delay_ms,queueing_delay_ms,transmission_delay_ms,e2e_delay_ms
22,30,True,False,1,2,"['1', '1', '2', '2', '1']","[[29, 'src'], [18, None], [7, 'vnf1'], [7, 'vnf1'], [6, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [18, None], [29, None], [40, 'dst']]","[[29, 'src'], [18, None], [7, 'vnf1'], [7, 'vnf1'], [6, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [18, None], [29, None], [40, 'dst']]",0,172.35860136294608,5,2,13,192.35860136294608
22,31,True,False,4,8,"['1', '1', '1', '1', '2']","[[62, 'src'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [6, None], [5, None], [4, None], [59, None], [48, 'vnf2'], [47, None], [46, None], [45, None], [44, 'dst']]","[[62, 'src'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [6, None], [5, None], [4, None], [59, None], [48, 'vnf2'], [47, None], [46, None], [45, None], [44, 'dst']]",0,126.93283903028843,5,1,10,142.93283903028845
22,32,True,False,6,9,"['1', '2', '1', '1', '1']","[[27, ('src', 'vnf1')], [16, None], [5, None], [4, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [6, None], [5, None], [60, ('dst', 'vnf1')]]","[[27, ('src', 'vnf1')], [16, None], [5, None], [4, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [6, None], [5, None], [60, ('dst', 'vnf1')]]",0,192.3803504126384,4,1,11,208.3803504126384
22,33,False,False,7,4,"['1', '2', '2', '1', '2']","[[33, ('src', 'vnf1')], [22, None], [23, 'vnf2'], [23, 'vnf2'], [12, None], [1, None], [2, None], [57, 'vnf1'], [2, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, None], [62, 'dst']]","[[33, ('src', 'vnf1')], [22, None], [23, 'vnf2'], [23, 'vnf2'], [12, None], [1, None], [2, None], [57, 'vnf1'], [2, None]]",0,98.40421223195506,4,4,8,114.40421223195506
22,34,True,False,12,3,"['1', '2', '1', '2', '1']","[[34, 'src'], [35, None], [46, None], [57, 'vnf1'], [2, None], [3, 'vnf2'], [2, None], [57, 'vnf1'], [2, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, None], [62, 'vnf1'], [51, 'dst']]","[[34, 'src'], [35, None], [46, None], [57, 'vnf1'], [2, None], [3, 'vnf2'], [2, None], [57, 'vnf1'], [2, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, None], [62, 'vnf1'], [51, 'dst']]",0,121.22843833546163,5,0,15,141.22843833546165
22,35,True,False,3,4,"['2', '2', '2', '2', '2']","[[51, 'src'], [40, None], [29, None], [30, None], [31, None], [32, None], [22, None], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [12, None], [1, None], [2, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, None], [62, 'dst']]","[[51, 'src'], [40, None], [29, None], [30, None], [31, None], [32, None], [22, None], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [12, None], [1, None], [2, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, None], [62, 'dst']]",0,203.45569656610567,5,1,16,225.45569656610567
22,36,True,False,0,6,"['1', '1', '2', '1', '2']","[[7, 'src'], [62, 'vnf1'], [51, None], [52, None], [53, None], [54, 'vnf1'], [44, None], [55, None], [0, 'vnf2'], [10, None], [65, None], [54, 'vnf1'], [44, None], [55, None], [0, 'vnf2'], [11, None], [22, 'dst']]","[[7, 'src'], [62, 'vnf1'], [51, None], [52, None], [53, None], [54, 'vnf1'], [44, None], [55, None], [0, 'vnf2'], [10, None], [65, None], [54, 'vnf1'], [44, None], [55, None], [0, 'vnf2'], [11, None], [22, 'dst']]",0,276.8069419394267,5,1,16,298.8069419394267
22,37,False,False,5,3,"['1', '2', '1', '2', '2']","[[0, 'src'], [10, None], [65, None], [54, 'vnf1'], [44, None], [55, None], [0, 'vnf2'], [10, None], [65, None], [54, 'vnf1'], [44, None], [55, None], [0, 'vnf2'], [0, 'vnf2'], [10, None], [65, None], [54, None], [53, None], [52, None], [51, 'dst']]","[[0, 'src'], [10, None], [65, None], [54, 'vnf1'], [44, None], [55, None], [0, 'vnf2'], [10, None], [65, None], [54, 'vnf1'], [44, None], [55, None], [0, 'vnf2'], [0, 'vnf2'], [10, None], [65, None], [54, None], [53, None], [52, None]]",0,304.8548877222065,5,1,17,327.8548877222065
22,38,False,False,0,7,"['2', '1', '1', '2', '2']","[[7, 'src'], [6, None], [5, None], [4, None], [3, 'vnf2'], [2, None], [57, 'vnf1'], [57, 'vnf1'], [46, None], [35, None], [34, 'vnf2'], [34, 'vnf2'], [33, 'dst']]","[[7, 'src'], [6, None], [5, None], [4, None], [3, 'vnf2'], [2, None], [57, 'vnf1'], [57, 'vnf1'], [46, None]]",0,73.60903934062479,3,3,7,86.60903934062479
22,39,True,False,13,4,"['2', '1', '1', '2', '1']","[[45, 'src'], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, ('dst', 'vnf1')]]","[[45, 'src'], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, ('dst', 'vnf1')]]",0,98.2778430824207,4,2,8,112.2778430824207
22,40,True,False,14,12,"['2', '1', '1', '1', '2']","[[56, 'src'], [1, None], [12, None], [23, 'vnf2'], [22, None], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [34, ('dst', 'vnf2')]]","[[56, 'src'], [1, None], [12, None], [23, 'vnf2'], [22, None], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [34, ('dst', 'vnf2')]]",0,110.42970961792253,4,0,6,120.42970961792253
22,41,True,False,12,3,"['2', '1', '1', '1', '2']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]",0,73.5926647393042,5,1,6,85.5926647393042
22,42,False,False,0,11,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [31, None], [30, None], [29, None], [28, None], [27, 'vnf1'], [26, None], [25, None], [24, None], [23, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [31, None], [30, None], [29, None], [28, None]]",0,120.00855949245413,4,0,10,134.00855949245414
22,43,True,False,2,13,"['1', '2', '1', '1', '2']","[[40, 'src'], [29, None], [28, None], [27, 'vnf1'], [38, None], [49, 'vnf2'], [60, 'vnf1'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[40, 'src'], [29, None], [28, None], [27, 'vnf1'], [38, None], [49, 'vnf2'], [60, 'vnf1'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]",0,150.28617295466057,4,1,8,163.28617295466057
22,44,True,False,4,0,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [61, None], [62, 'vnf1'], [62, 'vnf1'], [7, 'dst']]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [61, None], [62, 'vnf1'], [62, 'vnf1'], [7, 'dst']]",0,114.97894076643796,5,0,7,126.97894076643796
22,45,False,False,0,8,"['2', '1', '1', '1', '2']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [38, None], [49, ('dst', 'vnf2')]]","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1']]",0,98.75119221192116,3,1,6,108.75119221192116
22,46,True,False,11,4,"['1', '2', '1', '2', '1']","[[23, 'src'], [24, None], [25, None], [26, None], [27, 'vnf1'], [38, None], [49, 'vnf2'], [38, None], [27, 'vnf1'], [38, None], [49, 'vnf2'], [60, 'vnf1'], [61, None], [62, 'dst']]","[[23, 'src'], [24, None], [25, None], [26, None], [27, 'vnf1'], [38, None], [49, 'vnf2'], [38, None], [27, 'vnf1'], [38, None], [49, 'vnf2'], [60, 'vnf1'], [61, None], [62, 'dst']]",0,231.37958060270398,5,1,13,250.37958060270398
22,47,False,False,1,3,"['1', '1', '2', '1', '2']","[[29, 'src'], [28, None], [27, 'vnf1'], [27, 'vnf1'], [38, None], [49, 'vnf2'], [38, None], [27, 'vnf1'], [38, None], [49, 'vnf2'], [50, None], [51, 'dst']]","[[29, 'src'], [28, None], [27, 'vnf1'], [27, 'vnf1'], [38, None], [49, 'vnf2'], [38, None]]",0,124.0041095988993,3,2,6,135.0041095988993
22,48,False,False,0,14,"['1', '2', '2', '2', '2']","[[7, 'src'], [62, 'vnf1'], [51, None], [50, None], [49, None], [48, 'vnf2'], [48, 'vnf2'], [48, 'vnf2'], [48, 'vnf2'], [47, None], [46, None], [45, None], [56, 'dst']]","[[7, 'src'], [62, 'vnf1'], [51, None], [50, None], [49, None], [48, 'vnf2'], [48, 'vnf2']]",0,72.99389763454195,3,0,5,80.99389763454195
22,49,True,False,7,8,"['1', '1', '1', '1', '1']","[[33, 'src'], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [44, 'dst']]","[[33, 'src'], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [44, 'dst']]",0,55.0638115148445,5,1,3,64.0638115148445
22,50,False,False,12,3,"['1', '1', '2', '2', '1']","[[34, 'src'], [35, None], [46, None], [57, 'vnf1'], [57, 'vnf1'], [2, None], [1, None], [0, 'vnf2'], [0, 'vnf2'], [10, None], [65, None], [54, ('dst', 'vnf1')]]","[[34, 'src'], [35, None], [46, None], [57, 'vnf1'], [57, 'vnf1'], [2, None], [1, None]]",0,57.04313382558861,2,2,6,67.04313382558861
22,51,False,False,8,14,"['1', '1', '2', '1', '2']","[[44, 'src'], [45, None], [46, None], [47, None], [48, None], [49, None], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, 'vnf2'], [47, None], [46, None], [45, None], [56, 'dst']]","[[44, 'src'], [45, None], [46, None], [47, None], [48, None], [49, None], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [60, 'vnf1'], [49, None]]",0,148.58446655623894,4,1,9,162.58446655623894
22,52,False,False,8,9,"['1', '1', '2', '1', '2']","[[44, 'src'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, None], [32, 'vnf2'], [21, None], [10, None], [0, None], [55, 'dst']]","[[44, 'src'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2']]",0,51.166452999015874,3,2,3,59.166452999015874
22,53,False,False,12,3,"['2', '2', '1', '2', '2']","[[34, 'src'], [23, None], [22, None], [32, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [32, None], [21, None], [10, None], [0, 'vnf2'], [10, None], [65, None], [54, None], [53, None], [52, None], [51, 'dst']]","[[34, 'src'], [23, None], [22, None], [32, 'vnf2'], [43, 'vnf2']]",0,86.57654117030268,2,1,5,94.57654117030268
22,54,False,False,1,8,"['1', '2', '1', '1', '1']","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [44, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1']]",0,72.62549901998858,1,3,6,82.62549901998858
22,55,False,False,6,4,"['2', '1', '1', '1', '1']","[[22, 'src'], [32, None], [43, 'vnf2'], [54, 'vnf1'], [44, None], [45, None], [46, None], [57, 'vnf1'], [58, None], [59, None], [60, None], [61, None], [62, 'vnf1'], [62, ('dst', 'vnf1')]]","[[22, 'src'], [32, None], [43, 'vnf2'], [54, 'vnf1'], [44, None], [45, None], [46, None]]",0,107.48130929270793,2,1,7,117.48130929270793
22,56,False,False,12,14,"['1', '1', '2', '1', '2']","[[34, 'src'], [35, None], [46, None], [57, 'vnf1'], [58, None], [59, None], [60, 'vnf1'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, 'vnf2'], [47, None], [46, None], [45, None], [56, 'dst']]","[[34, 'src'], [35, None], [46, None], [57, 'vnf1'], [58, None], [59, None], [60, 'vnf1']]",0,49.45883691493045,2,3,6,60.45883691493045
22,57,False,False,6,4,"['1', '1', '1', '1', '2']","[[27, ('src', 'vnf1')], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [26, None], [25, None], [24, None], [23, 'vnf2'], [12, None], [1, None], [0, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]","[[27, ('src', 'vnf1')], [27, 'vnf1'], [27, 'vnf1']]",0,0,3,1,0,4
22,58,False,False,5,4,"['2', '1', '2', '2', '1']","[[0, ('src', 'vnf2')], [10, None], [65, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, 'dst']]","[[0, ('src', 'vnf2')], [10, None], [65, None]]",0,51.16645299901589,1,3,3,58.16645299901589
22,59,False,False,5,6,"['1', '2', '1', '2', '2']","[[0, 'src'], [10, None], [65, None], [54, 'vnf1'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [23, None], [22, 'dst']]","[[0, 'src'], [10, None], [65, None], [54, 'vnf1'], [43, 'vnf2']]",0,86.57654117030269,2,1,5,94.57654117030269
22,60,False,False,9,6,"['1', '1', '2', '1', '1']","[[60, ('src', 'vnf1')], [5, None], [6, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, None], [33, 'vnf1'], [33, 'vnf1'], [22, 'dst']]","[[60, ('src', 'vnf1')], [5, None], [6, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None]]",0,116.2074271645293,2,0,8,126.2074271645293
22,61,False,False,6,4,"['2', '2', '2', '1', '2']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [22, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2']]",0,19.65372334355771,2,0,1,22.65372334355771
22,62,False,False,13,14,"['1', '2', '1', '1', '2']","[[45, 'src'], [34, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[45, 'src'], [34, None], [33, 'vnf1']]",0,55.0638115148445,1,0,3,59.0638115148445
22,63,False,False,13,4,"['2', '2', '2', '2', '1']","[[48, ('src', 'vnf2')], [48, 'vnf2'], [48, 'vnf2'], [48, 'vnf2'], [49, None], [50, None], [51, None], [62, ('dst', 'vnf1')]]","[[48, ('src', 'vnf2')], [48, 'vnf2']]",0,0,2,0,0,2
22,64,False,False,9,2,"['1', '1', '1', '2', '1']","[[55, 'src'], [44, None], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [22, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'vnf1'], [51, None], [40, 'dst']]","[[55, 'src'], [44, None]]",0,47.706336895239716,0,0,2,49.706336895239716
22,65,False,False,4,12,"['1', '1', '2', '1', '2']","[[62, ('src', 'vnf1')], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, None], [33, 'vnf1'], [34, ('dst', 'vnf2')]]","[[62, ('src', 'vnf1')], [62, 'vnf1'], [7, None]]",0,8.928813515387436,2,0,1,11.928813515387436
22,66,False,False,0,3,"['1', '2', '1', '1', '1']","[[7, ('src', 'vnf1')], [6, None], [5, None], [4, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [62, None], [51, 'dst']]","[[7, ('src', 'vnf1')], [6, None]]",0,17.353249840373795,1,0,1,19.353249840373795
22,67,False,False,10,2,"['1', '1', '2', '1', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, ('dst', 'vnf2')]]","[[1, 'src']]",0,0,0,1,0,1
22,68,False,False,14,13,"['2', '1', '2', '2', '2']","[[56, 'src'], [45, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[56, 'src'], [45, None]]",0,15.756364827729096,0,0,1,16.756364827729094
23,0,True,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]",0,136.22335656677632,5,2,8,151.22335656677632
23,1,True,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]",0,89.82237869653375,5,0,5,99.82237869653375
23,2,True,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]",0,98.57070330602207,4,3,5,110.57070330602207
23,3,True,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]",0,165.93076354481948,5,5,8,183.93076354481948
23,4,True,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]",0,120.0297493269948,5,2,8,135.02974932699482
23,5,True,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [44, None], [33, None], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [44, None], [33, None], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]",0,161.73131844075735,5,3,8,177.73131844075735
23,6,True,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]",0,103.19633935374728,5,3,7,118.19633935374728
23,7,True,False,8,9,"['2', '2', '2', '2', '2']","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [2, None], [1, None], [0, None], [55, 'dst']]","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [2, None], [1, None], [0, None], [55, 'dst']]",0,129.3270905861057,5,0,8,142.3270905861057
23,8,True,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]",0,86.57654117030269,5,2,5,98.57654117030269
23,9,True,False,1,7,"['1', '2', '2', '1', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, 'dst']]",0,123.79195201900447,5,0,9,137.79195201900447
23,10,True,False,0,2,"['2', '1', '2', '2', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [38, None], [39, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [38, None], [39, None], [40, 'dst']]",0,201.200029601944,5,1,11,218.200029601944
23,11,True,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]",0,116.10444205229498,4,2,7,129.10444205229498
23,12,True,False,4,1,"['1', '1', '1', '2', '2']","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, None], [28, None], [29, 'dst']]","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, None], [28, None], [29, 'dst']]",0,140.2318581534161,5,1,7,153.2318581534161
23,13,True,False,7,4,"['1', '1', '2', '1', '2']","[[33, 'src'], [43, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]","[[33, 'src'], [43, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]",0,164.2334951898501,5,2,12,183.2334951898501
23,14,True,False,4,7,"['1', '1', '2', '2', '1']","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [49, None], [38, None], [39, None], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [33, ('dst', 'vnf1')]]","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [49, None], [38, None], [39, None], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [33, ('dst', 'vnf1')]]",0,163.68671382489865,4,2,10,179.68671382489865
23,15,True,False,10,2,"['1', '2', '1', '1', '1']","[[1, 'src'], [2, None], [57, 'vnf1'], [46, None], [47, None], [48, 'vnf2'], [37, None], [26, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]","[[1, 'src'], [2, None], [57, 'vnf1'], [46, None], [47, None], [48, 'vnf2'], [37, None], [26, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]",0,114.02829822448604,5,1,11,131.02829822448604
23,16,True,False,2,14,"['2', '2', '1', '2', '2']","[[43, ('src', 'vnf2')], [43, 'vnf2'], [54, 'vnf1'], [44, None], [45, None], [46, None], [47, None], [48, 'vnf2'], [48, 'vnf2'], [47, None], [46, None], [45, None], [56, 'dst']]","[[43, ('src', 'vnf2')], [43, 'vnf2'], [54, 'vnf1'], [44, None], [45, None], [46, None], [47, None], [48, 'vnf2'], [48, 'vnf2'], [47, None], [46, None], [45, None], [56, 'dst']]",0,121.53298541617629,5,1,10,137.5329854161763
23,17,True,False,4,10,"['2', '2', '1', '2', '2']","[[62, 'src'], [7, None], [6, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [2, None], [57, 'vnf1'], [2, None], [3, 'vnf2'], [3, ('dst', 'vnf2')]]","[[62, 'src'], [7, None], [6, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [2, None], [57, 'vnf1'], [2, None], [3, 'vnf2'], [3, ('dst', 'vnf2')]]",0,85.54044276587726,5,0,9,99.54044276587726
23,18,True,False,5,4,"['1', '2', '2', '2', '2']","[[0, 'src'], [10, None], [65, None], [54, 'vnf1'], [43, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[0, 'src'], [10, None], [65, None], [54, 'vnf1'], [43, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]",0,141.64957904977936,5,1,11,158.64957904977936
23,19,True,False,13,4,"['1', '2', '1', '2', '1']","[[45, 'src'], [44, None], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, ('dst', 'vnf1')]]","[[45, 'src'], [44, None], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, ('dst', 'vnf1')]]",0,129.79057273787888,4,3,10,146.79057273787888
23,20,True,False,7,4,"['1', '2', '1', '2', '2']","[[33, ('src', 'vnf1')], [22, None], [32, 'vnf2'], [43, None], [54, 'vnf1'], [43, None], [32, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[33, ('src', 'vnf1')], [22, None], [32, 'vnf2'], [43, None], [54, 'vnf1'], [43, None], [32, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]",0,165.50274749739918,5,3,12,185.50274749739918
